# falsora manifest v1.0.0
relpath,source,domain,label,role,identities,frames,group,split
FaceForensics++_C23/NeuralTextures/781_806.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:781 ffpp:806,7,ffpp:781,train
FaceForensics++_C23/NeuralTextures/782_787.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:782 ffpp:787,7,ffpp:782,train
FaceForensics++_C23/NeuralTextures/783_916.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:783 ffpp:916,7,ffpp:783,val
FaceForensics++_C23/NeuralTextures/784_769.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:784 ffpp:769,7,ffpp:769,val
FaceForensics++_C23/NeuralTextures/785_736.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:785 ffpp:736,7,ffpp:736,train
FaceForensics++_C23/NeuralTextures/786_819.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:786 ffpp:819,7,ffpp:786,test
FaceForensics++_C23/NeuralTextures/787_782.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:787 ffpp:782,7,ffpp:782,train
FaceForensics++_C23/NeuralTextures/788_710.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:788 ffpp:710,7,ffpp:710,train
FaceForensics++_C23/NeuralTextures/789_753.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:789 ffpp:753,7,ffpp:753,val
FaceForensics++_C23/NeuralTextures/790_014.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:790 ffpp:014,7,ffpp:014,train
FaceForensics++_C23/NeuralTextures/791_770.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:791 ffpp:770,7,ffpp:770,train
FaceForensics++_C23/NeuralTextures/792_903.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:792 ffpp:903,7,ffpp:792,train
FaceForensics++_C23/NeuralTextures/793_768.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:793 ffpp:768,7,ffpp:768,train
FaceForensics++_C23/NeuralTextures/794_779.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:794 ffpp:779,7,ffpp:779,test
FaceForensics++_C23/NeuralTextures/795_907.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:795 ffpp:907,7,ffpp:795,train
FaceForensics++_C23/NeuralTextures/796_740.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:796 ffpp:740,7,ffpp:740,train
FaceForensics++_C23/NeuralTextures/797_844.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:797 ffpp:844,7,ffpp:797,train
FaceForensics++_C23/NeuralTextures/798_778.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:798 ffpp:778,7,ffpp:778,train
FaceForensics++_C23/NeuralTextures/799_809.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:799 ffpp:809,7,ffpp:799,train
FaceForensics++_C23/NeuralTextures/800_840.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:800 ffpp:840,7,ffpp:800,val
FaceForensics++_C23/NeuralTextures/801_855.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:801 ffpp:855,7,ffpp:801,train
FaceForensics++_C23/NeuralTextures/802_885.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:802 ffpp:885,7,ffpp:802,train
FaceForensics++_C23/NeuralTextures/803_017.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:803 ffpp:017,7,ffpp:017,train
FaceForensics++_C23/NeuralTextures/804_738.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:804 ffpp:738,7,ffpp:738,test
FaceForensics++_C23/NeuralTextures/805_011.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:805 ffpp:011,7,ffpp:011,train
FaceForensics++_C23/NeuralTextures/806_781.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:806 ffpp:781,7,ffpp:781,train
FaceForensics++_C23/NeuralTextures/807_273.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:807 ffpp:273,7,ffpp:273,train
FaceForensics++_C23/NeuralTextures/808_829.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:808 ffpp:829,7,ffpp:808,train
FaceForensics++_C23/NeuralTextures/809_799.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:809 ffpp:799,7,ffpp:799,train
FaceForensics++_C23/NeuralTextures/810_838.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:810 ffpp:838,7,ffpp:810,train
FaceForensics++_C23/NeuralTextures/811_920.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:811 ffpp:920,7,ffpp:811,train
FaceForensics++_C23/NeuralTextures/812_821.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:812 ffpp:821,7,ffpp:812,test
FaceForensics++_C23/NeuralTextures/813_700.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:813 ffpp:700,7,ffpp:700,val
FaceForensics++_C23/NeuralTextures/814_871.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:814 ffpp:871,7,ffpp:814,val
FaceForensics++_C23/NeuralTextures/815_730.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:815 ffpp:730,7,ffpp:730,train
FaceForensics++_C23/NeuralTextures/816_649.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:816 ffpp:649,7,ffpp:649,train
FaceForensics++_C23/NeuralTextures/817_827.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:817 ffpp:827,7,ffpp:817,train
FaceForensics++_C23/NeuralTextures/818_820.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:818 ffpp:820,7,ffpp:818,train
FaceForensics++_C23/NeuralTextures/819_786.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:819 ffpp:786,7,ffpp:786,test
FaceForensics++_C23/NeuralTextures/820_818.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:820 ffpp:818,7,ffpp:818,train
FaceForensics++_C23/NeuralTextures/821_812.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:821 ffpp:812,7,ffpp:812,test
FaceForensics++_C23/NeuralTextures/822_244.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:822 ffpp:244,7,ffpp:244,test
FaceForensics++_C23/NeuralTextures/823_584.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:823 ffpp:584,7,ffpp:584,train
FaceForensics++_C23/NeuralTextures/824_419.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:824 ffpp:419,7,ffpp:419,train
FaceForensics++_C23/NeuralTextures/825_074.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:825 ffpp:074,7,ffpp:074,train
FaceForensics++_C23/NeuralTextures/826_833.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:826 ffpp:833,7,ffpp:826,train
FaceForensics++_C23/NeuralTextures/827_817.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:827 ffpp:817,7,ffpp:817,train
FaceForensics++_C23/NeuralTextures/828_830.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:828 ffpp:830,7,ffpp:828,val
FaceForensics++_C23/NeuralTextures/829_808.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:829 ffpp:808,7,ffpp:808,train
FaceForensics++_C23/NeuralTextures/830_828.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:830 ffpp:828,7,ffpp:828,val
FaceForensics++_C23/NeuralTextures/831_508.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:831 ffpp:508,7,ffpp:508,train
FaceForensics++_C23/NeuralTextures/832_762.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:832 ffpp:762,7,ffpp:762,train
FaceForensics++_C23/NeuralTextures/833_826.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:833 ffpp:826,7,ffpp:826,train
FaceForensics++_C23/NeuralTextures/834_852.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:834 ffpp:852,7,ffpp:834,train
FaceForensics++_C23/NeuralTextures/835_651.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:835 ffpp:651,7,ffpp:651,train
FaceForensics++_C23/NeuralTextures/836_950.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:836 ffpp:950,7,ffpp:836,train
FaceForensics++_C23/NeuralTextures/837_890.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:837 ffpp:890,7,ffpp:837,train
FaceForensics++_C23/NeuralTextures/838_810.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:838 ffpp:810,7,ffpp:810,train
FaceForensics++_C23/NeuralTextures/839_864.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:839 ffpp:864,7,ffpp:839,val
FaceForensics++_C23/NeuralTextures/840_800.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:840 ffpp:800,7,ffpp:800,val
FaceForensics++_C23/NeuralTextures/841_639.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:841 ffpp:639,7,ffpp:639,train
FaceForensics++_C23/NeuralTextures/842_714.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:842 ffpp:714,7,ffpp:714,val
FaceForensics++_C23/NeuralTextures/843_859.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:843 ffpp:859,7,ffpp:843,train
FaceForensics++_C23/NeuralTextures/844_797.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:844 ffpp:797,7,ffpp:797,train
FaceForensics++_C23/NeuralTextures/845_846.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:845 ffpp:846,7,ffpp:845,val
FaceForensics++_C23/NeuralTextures/846_845.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:846 ffpp:845,7,ffpp:845,val
FaceForensics++_C23/NeuralTextures/847_906.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:847 ffpp:906,7,ffpp:847,val
FaceForensics++_C23/NeuralTextures/848_894.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:848 ffpp:894,7,ffpp:848,train
FaceForensics++_C23/NeuralTextures/849_771.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:849 ffpp:771,7,ffpp:771,train
FaceForensics++_C23/NeuralTextures/850_764.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:850 ffpp:764,7,ffpp:764,train
FaceForensics++_C23/NeuralTextures/851_552.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:851 ffpp:552,7,ffpp:552,train
FaceForensics++_C23/NeuralTextures/852_834.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:852 ffpp:834,7,ffpp:834,train
FaceForensics++_C23/NeuralTextures/853_863.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:853 ffpp:863,7,ffpp:853,train
FaceForensics++_C23/NeuralTextures/854_747.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:854 ffpp:747,7,ffpp:747,test
FaceForensics++_C23/NeuralTextures/855_801.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:855 ffpp:801,7,ffpp:801,train
FaceForensics++_C23/NeuralTextures/856_881.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:856 ffpp:881,7,ffpp:856,train
FaceForensics++_C23/NeuralTextures/857_909.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:857 ffpp:909,7,ffpp:857,train
FaceForensics++_C23/NeuralTextures/858_861.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:858 ffpp:861,7,ffpp:858,train
FaceForensics++_C23/NeuralTextures/859_843.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:859 ffpp:843,7,ffpp:843,train
FaceForensics++_C23/NeuralTextures/860_905.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:860 ffpp:905,7,ffpp:860,train
FaceForensics++_C23/NeuralTextures/861_858.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:861 ffpp:858,7,ffpp:858,train
FaceForensics++_C23/NeuralTextures/862_047.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:862 ffpp:047,7,ffpp:047,test
FaceForensics++_C23/NeuralTextures/863_853.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:863 ffpp:853,7,ffpp:853,train
FaceForensics++_C23/NeuralTextures/864_839.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:864 ffpp:839,7,ffpp:839,val
FaceForensics++_C23/NeuralTextures/865_739.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:865 ffpp:739,7,ffpp:739,test
FaceForensics++_C23/NeuralTextures/866_878.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:866 ffpp:878,7,ffpp:866,train
FaceForensics++_C23/NeuralTextures/867_765.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:867 ffpp:765,7,ffpp:765,train
FaceForensics++_C23/NeuralTextures/868_949.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:868 ffpp:949,7,ffpp:868,train
FaceForensics++_C23/NeuralTextures/869_780.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:869 ffpp:780,7,ffpp:780,train
FaceForensics++_C23/NeuralTextures/870_001.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:870 ffpp:001,7,ffpp:001,train
FaceForensics++_C23/NeuralTextures/871_814.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:871 ffpp:814,7,ffpp:814,val
FaceForensics++_C23/NeuralTextures/872_873.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:872 ffpp:873,7,ffpp:872,train
FaceForensics++_C23/NeuralTextures/873_872.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:873 ffpp:872,7,ffpp:872,train
FaceForensics++_C23/NeuralTextures/874_291.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:874 ffpp:291,7,ffpp:291,train
FaceForensics++_C23/NeuralTextures/875_979.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:875 ffpp:979,7,ffpp:875,train
FaceForensics++_C23/NeuralTextures/876_891.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:876 ffpp:891,7,ffpp:876,train
FaceForensics++_C23/NeuralTextures/877_886.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:877 ffpp:886,7,ffpp:877,train
FaceForensics++_C23/NeuralTextures/878_866.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:878 ffpp:866,7,ffpp:866,train
FaceForensics++_C23/NeuralTextures/879_963.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:879 ffpp:963,7,ffpp:879,val
FaceForensics++_C23/NeuralTextures/880_135.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:880 ffpp:135,7,ffpp:135,train
FaceForensics++_C23/NeuralTextures/881_856.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:881 ffpp:856,7,ffpp:856,train
FaceForensics++_C23/NeuralTextures/882_952.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:882 ffpp:952,7,ffpp:882,val
FaceForensics++_C23/NeuralTextures/883_013.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:883 ffpp:013,7,ffpp:013,train
FaceForensics++_C23/NeuralTextures/884_968.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:884 ffpp:968,7,ffpp:884,train
FaceForensics++_C23/NeuralTextures/885_802.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:885 ffpp:802,7,ffpp:802,train
FaceForensics++_C23/NeuralTextures/886_877.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:886 ffpp:877,7,ffpp:877,train
FaceForensics++_C23/NeuralTextures/887_275.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:887 ffpp:275,7,ffpp:275,train
FaceForensics++_C23/NeuralTextures/888_937.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:888 ffpp:937,7,ffpp:888,test
FaceForensics++_C23/NeuralTextures/889_045.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:889 ffpp:045,7,ffpp:045,train
FaceForensics++_C23/NeuralTextures/890_837.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:890 ffpp:837,7,ffpp:837,train
FaceForensics++_C23/NeuralTextures/891_876.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:891 ffpp:876,7,ffpp:876,train
FaceForensics++_C23/NeuralTextures/892_112.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:892 ffpp:112,7,ffpp:112,train
FaceForensics++_C23/NeuralTextures/893_913.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:893 ffpp:913,7,ffpp:893,train
FaceForensics++_C23/NeuralTextures/894_848.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:894 ffpp:848,7,ffpp:848,train
FaceForensics++_C23/NeuralTextures/895_915.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:895 ffpp:915,7,ffpp:895,test
FaceForensics++_C23/NeuralTextures/896_128.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:896 ffpp:128,7,ffpp:128,train
FaceForensics++_C23/NeuralTextures/897_969.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:897 ffpp:969,7,ffpp:897,val
FaceForensics++_C23/NeuralTextures/898_922.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:898 ffpp:922,7,ffpp:898,train
FaceForensics++_C23/NeuralTextures/899_914.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:899 ffpp:914,7,ffpp:899,train
FaceForensics++_C23/NeuralTextures/900_926.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:900 ffpp:926,7,ffpp:900,train
FaceForensics++_C23/NeuralTextures/901_902.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:901 ffpp:902,7,ffpp:901,test
FaceForensics++_C23/NeuralTextures/902_901.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:902 ffpp:901,7,ffpp:901,test
FaceForensics++_C23/NeuralTextures/903_792.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:903 ffpp:792,7,ffpp:792,train
FaceForensics++_C23/NeuralTextures/904_046.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:904 ffpp:046,7,ffpp:046,test
FaceForensics++_C23/NeuralTextures/905_860.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:905 ffpp:860,7,ffpp:860,train
FaceForensics++_C23/NeuralTextures/906_847.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:906 ffpp:847,7,ffpp:847,val
FaceForensics++_C23/NeuralTextures/907_795.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:907 ffpp:795,7,ffpp:795,train
FaceForensics++_C23/NeuralTextures/908_207.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:908 ffpp:207,7,ffpp:207,val
FaceForensics++_C23/NeuralTextures/909_857.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:909 ffpp:857,7,ffpp:857,train
FaceForensics++_C23/NeuralTextures/910_911.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:910 ffpp:911,7,ffpp:910,train
FaceForensics++_C23/NeuralTextures/911_910.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:911 ffpp:910,7,ffpp:910,train
FaceForensics++_C23/NeuralTextures/912_927.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:912 ffpp:927,7,ffpp:912,train
FaceForensics++_C23/NeuralTextures/913_893.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:913 ffpp:893,7,ffpp:893,train
FaceForensics++_C23/NeuralTextures/914_899.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:914 ffpp:899,7,ffpp:899,train
FaceForensics++_C23/NeuralTextures/915_895.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:915 ffpp:895,7,ffpp:895,test
FaceForensics++_C23/NeuralTextures/916_783.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:916 ffpp:783,7,ffpp:783,val
FaceForensics++_C23/NeuralTextures/917_924.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:917 ffpp:924,7,ffpp:917,test
FaceForensics++_C23/NeuralTextures/918_934.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:918 ffpp:934,7,ffpp:918,train
FaceForensics++_C23/NeuralTextures/919_015.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:919 ffpp:015,7,ffpp:015,train
FaceForensics++_C23/NeuralTextures/920_811.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:920 ffpp:811,7,ffpp:811,train
FaceForensics++_C23/NeuralTextures/921_569.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:921 ffpp:569,7,ffpp:569,train
FaceForensics++_C23/NeuralTextures/922_898.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:922 ffpp:898,7,ffpp:898,train
FaceForensics++_C23/NeuralTextures/923_023.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:923 ffpp:023,7,ffpp:023,train
FaceForensics++_C23/NeuralTextures/924_917.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:924 ffpp:917,7,ffpp:917,test
FaceForensics++_C23/NeuralTextures/925_933.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:925 ffpp:933,7,ffpp:925,train
FaceForensics++_C23/NeuralTextures/926_900.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:926 ffpp:900,7,ffpp:900,train
FaceForensics++_C23/NeuralTextures/927_912.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:927 ffpp:912,7,ffpp:912,train
FaceForensics++_C23/NeuralTextures/928_160.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:928 ffpp:160,7,ffpp:160,test
FaceForensics++_C23/NeuralTextures/929_962.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:929 ffpp:962,7,ffpp:929,train
FaceForensics++_C23/NeuralTextures/930_763.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:930 ffpp:763,7,ffpp:763,train
FaceForensics++_C23/NeuralTextures/931_936.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:931 ffpp:936,7,ffpp:931,train
FaceForensics++_C23/NeuralTextures/932_384.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:932 ffpp:384,7,ffpp:384,val
FaceForensics++_C23/NeuralTextures/933_925.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:933 ffpp:925,7,ffpp:925,train
FaceForensics++_C23/NeuralTextures/934_918.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:934 ffpp:918,7,ffpp:918,train
FaceForensics++_C23/NeuralTextures/935_733.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:935 ffpp:733,7,ffpp:733,train
FaceForensics++_C23/NeuralTextures/936_931.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:936 ffpp:931,7,ffpp:931,train
FaceForensics++_C23/NeuralTextures/937_888.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:937 ffpp:888,7,ffpp:888,test
FaceForensics++_C23/NeuralTextures/938_987.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:938 ffpp:987,7,ffpp:938,train
FaceForensics++_C23/NeuralTextures/939_115.mp4,FaceForensics++_C23/NeuralTextures,ffpp,fake,train_pool,ffpp:939 ffpp:115,7,ffpp:115,train
